protocol,group_family,group_name,n,pos_n,neg_n,pos_rate,pred_pos_rate,proba_mean,signed_residual_mean,abs_residual_mean,brier_mean,error_rate,fn_rate_all,fp_rate_all,fn_given_pos,fp_given_neg,auc
DS-unknown,Amine_1,MAPA,14,11,3,0.7857142857142857,0.9285714285714286,0.9173438745416508,-0.13162958882736503,0.2965605118285861,0.26353514931455363,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.09090909090909091,1.0,0.7575757575757576
DS-unknown,Amine_1,TEPA,22,18,4,0.8181818181818182,0.9090909090909091,0.7909672251955154,0.027214592986302702,0.2788505397240555,0.15460082248040516,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.05555555555555555,0.75,0.6944444444444444
DS-unknown,Amine_1,BAE,6,0,6,0.0,0.16666666666666666,0.27043721514894,-0.27043721514894,0.27043721514894,0.14917117864906418,0.16666666666666666,0.0,0.16666666666666666,,0.16666666666666666,
DS-unknown,Amine_1,DETA,50,42,8,0.84,0.82,0.7413350299081591,0.09866497009184075,0.26291671605814776,0.12022849278642836,0.18,0.1,0.08,0.11904761904761904,0.5,0.8303571428571429
DS-unknown,Amine_1,TETA,49,21,28,0.42857142857142855,0.42857142857142855,0.4682560389736612,-0.03968461040223258,0.23472167206955244,0.06654686802325185,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.047619047619047616,0.03571428571428571,0.9982993197278912
DS-unknown,Amine_1,EAE,23,19,4,0.8260869565217391,0.7391304347826086,0.6582255446462589,0.16786141187548018,0.22128035174863928,0.0747766606074532,0.08695652173913043,0.08695652173913043,0.0,0.10526315789473684,0.0,1.0
DS-unknown,Amine_1,1-amino-2-propanol,16,13,3,0.8125,0.75,0.750795121711257,0.061704878288743104,0.15872393500601586,0.0499138954429684,0.0625,0.0625,0.0,0.07692307692307693,0.0,1.0
DS-unknown,Amine_1,IPMEA,5,0,5,0.0,0.0,0.1465105860138453,-0.1465105860138453,0.1465105860138453,0.024389894943848623,0.0,0.0,0.0,,0.0,
DS-unknown,Amine_1,DAP,11,11,0,1.0,1.0,0.916283267296124,0.08371673270387602,0.08371673270387602,0.00879144803828229,0.0,0.0,0.0,0.0,,
DS-unknown,Amine_1,AEEA,12,11,1,0.9166666666666666,0.9166666666666666,0.8873557445996338,0.02931092206703285,0.03976049537171758,0.003600962327819606,0.0,0.0,0.0,0.0,0.0,1.0
