protocol,group_family,group_name,n,pos_n,neg_n,pos_rate,pred_pos_rate,proba_mean,signed_residual_mean,abs_residual_mean,brier_mean,error_rate,fn_rate_all,fp_rate_all,fn_given_pos,fp_given_neg,auc
LOCO,Delta_S_np_qbin,Delta_S_np1: 0.00033 ~ 0.0647,102,64,38,0.6274509803921569,0.49019607843137253,0.5115760789191658,0.11587490147299105,0.34681390947377766,0.20649848825228312,0.29411764705882354,0.21568627450980393,0.0784313725490196,0.34375,0.21052631578947367,0.7516447368421053
LOCO,Delta_S_np_qbin,Delta_S_np4: 0.288 ~ 0.512,93,57,36,0.6129032258064516,0.5591397849462365,0.552839916410263,0.060063309396188515,0.3459573362696334,0.19663723145070092,0.2903225806451613,0.17204301075268819,0.11827956989247312,0.2807017543859649,0.3055555555555556,0.7777777777777778
LOCO,Delta_S_np_qbin,Delta_S_np5: 0.512 ~ 0.677,121,68,53,0.5619834710743802,0.7107438016528925,0.6913607853835753,-0.1293773143091951,0.34281327398316425,0.20229258562018365,0.24793388429752067,0.049586776859504134,0.19834710743801653,0.08823529411764706,0.4528301886792453,0.7888457269700333
LOCO,Delta_S_np_qbin,Delta_S_np3: 0.165 ~ 0.288,92,77,15,0.8369565217391305,0.9021739130434783,0.8106073293861392,0.02634919235299127,0.2825639010780208,0.16793893865028656,0.17391304347826086,0.05434782608695652,0.11956521739130435,0.06493506493506493,0.7333333333333333,0.5852813852813852
LOCO,Delta_S_acc_qbin,Delta_S_acc1: -0.000893 ~ 0.0373,93,50,43,0.5376344086021505,0.46236559139784944,0.4811469730344878,0.056487435567662815,0.3551710474811149,0.19716528483482398,0.26881720430107525,0.17204301075268819,0.0967741935483871,0.32,0.20930232558139536,0.7534883720930232
LOCO,Delta_S_acc_qbin,Delta_S_acc4: 0.137 ~ 0.223,94,60,34,0.6382978723404256,0.6276595744680851,0.5991568404193593,0.03914103192106607,0.33793303633343863,0.1970938768687168,0.2872340425531915,0.14893617021276595,0.13829787234042554,0.23333333333333334,0.38235294117647056,0.7509803921568627
LOCO,Delta_S_acc_qbin,Delta_S_acc5: 0.223 ~ 0.324,120,68,52,0.5666666666666667,0.7,0.6845668950531265,-0.11790022838645971,0.3340964667825881,0.19284317172231943,0.23333333333333334,0.05,0.18333333333333332,0.08823529411764706,0.4230769230769231,0.7977941176470589
LOCO,Delta_S_acc_qbin,Delta_S_acc2: 0.0373 ~ 0.0867,98,76,22,0.7755102040816326,0.8061224489795918,0.7159559744141589,0.05955422966747382,0.3274317847569719,0.18488237329253604,0.25510204081632654,0.11224489795918367,0.14285714285714285,0.14473684210526316,0.6363636363636364,0.6602870813397129
LOCO,Delta_S_acc_qbin,Delta_S_acc3: 0.0867 ~ 0.137,88,71,17,0.8068181818181818,0.7954545454545454,0.7457560572074523,0.0610621246107294,0.32349277979385993,0.20273440758789701,0.23863636363636365,0.125,0.11363636363636363,0.15492957746478872,0.5882352941176471,0.6338028169014084
LOCO,Sal_Out_qbin,Sal_Out3: 0.282 ~ 0.339,94,57,37,0.6063829787234043,0.648936170212766,0.6133814661714722,-0.006998487448067759,0.4120597578964588,0.2571588319386268,0.3404255319148936,0.14893617021276595,0.19148936170212766,0.24561403508771928,0.4864864864864865,0.613560929350403
LOCO,Sal_Out_qbin,Sal_Out2: 0.22 ~ 0.282,111,48,63,0.43243243243243246,0.5855855855855856,0.5851360734353422,-0.15270364100290976,0.368111155263241,0.20699380487981223,0.27927927927927926,0.06306306306306306,0.21621621621621623,0.14583333333333334,0.38095238095238093,0.8055555555555556
LOCO,Sal_Out_qbin,Sal_Out1: -0.001 ~ 0.22,197,138,59,0.700507614213198,0.6243654822335025,0.6066759796566839,0.09383163455651423,0.32428619378852686,0.18508811149880725,0.24873096446700507,0.16243654822335024,0.08629441624365482,0.2318840579710145,0.288135593220339,0.7778187177597642
LOCO,Sal_Out_qbin,Sal_Out4: 0.339 ~ 0.466,91,82,9,0.9010989010989011,0.945054945054945,0.8448629391322817,0.05623596196661934,0.24137948044190902,0.1357349061892824,0.15384615384615385,0.054945054945054944,0.0989010989010989,0.06097560975609756,1.0,0.36720867208672087
LOCO,Water_ent_qbin,Water_ent1: -0.001 ~ 0.0531,199,101,98,0.507537688442211,0.49246231155778897,0.51249292197184,-0.004955233529628898,0.35851548740180733,0.1982789471219426,0.2562814070351759,0.135678391959799,0.12060301507537688,0.26732673267326734,0.24489795918367346,0.748939179632249
LOCO,Water_ent_qbin,Water_ent4: 0.286 ~ 0.368,92,68,24,0.7391304347826086,0.8913043478260869,0.798067315524631,-0.05893688074202218,0.32545853430007865,0.1950644945437716,0.2826086956521739,0.06521739130434782,0.21739130434782608,0.08823529411764706,0.8333333333333334,0.5894607843137255
LOCO,Water_ent_qbin,Water_ent2: 0.0531 ~ 0.2,101,76,25,0.7524752475247525,0.6732673267326733,0.622333951330272,0.13014129619448053,0.32196893912132524,0.1762796510711913,0.2376237623762376,0.15841584158415842,0.07920792079207921,0.21052631578947367,0.32,0.7821052631578946
LOCO,Water_ent_qbin,Water_ent3: 0.2 ~ 0.286,101,80,21,0.7920792079207921,0.8613861386138614,0.7994222162359013,-0.0073430083151092024,0.31324988488336275,0.20550285385045472,0.24752475247524752,0.0891089108910891,0.15841584158415842,0.1125,0.7619047619047619,0.5398809523809525
