row_id,Amine_1,Amine_2,Solvent,canonical_amine_object,chemistry_object,amine_count,y,x_Am1,x_Am2,x_Sol,x_H2O,S_ideal,minus_T_Smix,inv_T,xa_invT,ln_MW_ratio,Am_Med_ratio,Water_ent,Am_acc,Am_don,Am_np,Am_wid,Sv_acc,Sv_don,Sv_np,Sv_wid,Delta_S_np,Delta_S_acc,Sal_Out
245,MEA,,sulfolane,MEA,MEA__sulfolane,1,1,0.6629978428419316,0.0,0.33700215715806836,0.0,0.6390269726814877,-193.62517272249076,3.3003300330033003,2.188111692547629,-0.67668240515409,1.9673400563100554,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403572,6.759658646337233e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.04863782730646993,0.05902319157824426,0.0
246,MEA,,sulfolane,MEA,MEA__sulfolane,1,1,0.7469001651173536,0.0,0.25309983488264653,0.0,0.5657151074742574,-171.41167756469997,3.3003300330033003,2.465017046591926,-0.67668240515409,2.95101008446218,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.048637827306469816,0.05902319157824426,0.0
247,MEA,,sulfolane,MEA,MEA__sulfolane,1,1,0.821123847322939,0.0,0.17887615267706106,0.0,0.4696850582040975,-142.31457263584156,3.3003300330033003,2.709979694135112,-0.67668240515409,4.590460131378087,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.048637827306469816,0.05902319157824426,0.0
248,MEA,,sulfolane,MEA,MEA__sulfolane,1,1,0.8872522961519153,0.0,0.11274770384808482,0.0,0.3522217930057958,-106.72320328075614,3.3003300330033003,2.9282253998413044,-0.67668240515409,7.869360225193776,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.048637827306469816,0.05902319157824426,0.0
249,MEA,,sulfolane,MEA,MEA__sulfolane,1,1,0.9465413896403158,0.0,0.05345861035968428,0.0,0.20857565372594503,-63.19842307896134,3.3003300330033003,3.123898975710613,-0.67668240515409,17.706060506511825,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.048637827306469816,0.05902319157824426,0.0
250,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.16620434261945521,0.0,0.8337956573805447,0.0,0.4498163569701776,-136.2943561619638,3.3003300330033003,0.5485291835625584,0.7654724858615987,0.19933462251579004,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.10164496331861039,0.06403601454962343,0.8343190221317663,3.8427876886101095e-05,0.006630605072534657,0.002838582283433755,0.0
251,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.317459311262896,0.0,0.682540688737104,0.0,0.6249395046551576,-189.35666991051275,3.3003300330033003,1.0477204992174785,0.7654724858615987,0.46511411920338647,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.10164496331861039,0.06403601454962343,0.8343190221317663,3.8427876886101095e-05,0.006630605072534657,0.002838582283433755,0.0
252,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.5204449376649309,0.0,0.4795550623350691,0.0,0.6923109564914669,-209.77021981691448,3.3003300330033003,1.7176400583001021,0.7654724858615987,1.085266278140562,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.1016449633186104,0.06403601454962343,0.8343190221317663,3.8427876886101095e-05,0.006630605072534657,0.002838582283433741,0.0
253,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.16620434261945521,0.0,0.8337956573805447,0.0,0.4498163569701776,-136.2943561619638,3.3003300330033003,0.5485291835625584,0.7654724858615987,0.19933462251579004,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.11199915219579938,0.06655539173267028,0.8214454560715304,4.0568953624687173e-05,0.019504171132770587,0.0075156065937552335,0.0
254,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.317459311262896,0.0,0.682540688737104,0.0,0.6249395046551576,-189.35666991051275,3.3003300330033003,1.0477204992174785,0.7654724858615987,0.46511411920338647,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.11199915219579938,0.06655539173267028,0.8214454560715304,4.0568953624687173e-05,0.019504171132770587,0.0075156065937552335,0.0
255,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.5204449376649309,0.0,0.4795550623350691,0.0,0.6923109564914669,-209.77021981691448,3.3003300330033003,1.7176400583001021,0.7654724858615987,1.085266278140562,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.11199915219579938,0.06655539173267028,0.8214454560715304,4.0568953624687173e-05,0.019504171132770587,0.0075156065937552335,0.0
256,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.2850024664655549,0.0,0.7149975335344452,0.0,0.5976161132030753,-181.07768230053182,3.3003300330033003,0.9406021995562868,0.07248339820237147,0.3986062232359103,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.23261048132734757,0.009429867025825338,0.757959651646827,5.2956513152827494e-05,0.082989975557474,0.12812693572530343,0.0
257,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.4818870799582966,0.0,0.5181129200417034,0.0,0.6924908812262304,-209.8247370115478,3.3003300330033003,1.590386402502629,0.07248339820237147,0.930081187549963,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.0829899755574739,0.12812693572530343,0.0
258,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.6845614372021561,0.0,0.31543856279784377,0.0,0.6233832438072173,-188.88512287358685,3.3003300330033003,2.2592786706341785,0.07248339820237147,2.170189437613889,0.0,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.23261048132734757,0.009429867025825338,0.7579596516468271,5.2956513152827494e-05,0.0829899755574739,0.12812693572530343,0.0
259,MAE,,n-butanol,MAE,MAE__n-butanol,1,1,0.11595041451158312,0.0,0.07833062688036121,0.8057189586080556,0.623371289098564,-188.8815005968649,3.3003300330033003,0.3826746353517595,1.1840526542469894,0.13115827032189836,0.17405163815801228,0.14249471519363885,0.09207974615126893,0.7654255386550921,5.459151713440061e-05,0.2965700965149432,0.2874865901440911,0.4159433133409657,0.0001169645488714286,0.3494822253141264,0.15407538132130436,0.33513341326506707
260,MAE,,n-butanol,MAE,MAE__n-butanol,1,1,0.13205873847446362,0.0,0.13381897529181813,0.7341222862337183,0.7634020342873844,-231.31081638907747,3.3003300330033003,0.4358374207078007,1.0355793688785224,0.15215170003808612,0.22690226790833445,0.14249471519363885,0.09207974615126893,0.7654255386550921,5.459151713440061e-05,0.262943466799559,0.24864782904245292,0.48840870415798815,0.00010327999754383669,0.27701683449710396,0.12044875160592014,0.35855171451291
261,MAE,,n-butanol,MAE,MAE__n-butanol,1,1,0.1533648322249576,0.0,0.20721208285775067,0.6394230849172917,0.8996465249426244,-272.5928970576152,3.3003300330033003,0.5061545617985399,0.8611523995781308,0.18114630488102604,0.2859429309007772,0.14249471519363885,0.09207974615126893,0.7654255386550921,5.459151713440061e-05,0.22635853732949304,0.20639223139157956,0.5672492312789272,8.839154898960595e-05,0.19817630737616487,0.0838638221358542,0.36271225338133395
262,MAE,,EGME,MAE,MAE__EGME,1,0,0.39711189183982726,0.0,0.6028881081601728,0.0,0.6718232484281403,-210.28067675800793,3.194888178913738,1.2687280889451351,-0.013015540271053026,0.6586825755296961,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550922,5.459151713440061e-05,0.1606409263706774,0.06459090291915842,0.7747681707101642,5.255876021922713e-05,0.00934263205507202,0.018146211177038546,0.0
263,MAE,,EGEE,MAE,MAE__EGEE,1,0,0.44749842574151866,0.0,0.5525015742584813,0.0,0.6876241745833582,-215.22636664459114,3.194888178913738,1.4297074304840853,-0.18219728853412506,0.8099495939741013,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550922,5.459151713440061e-05,0.11825103709696333,0.027795084407549263,0.8539538784954875,3.5274146613218393e-05,0.08852833984039532,0.02424367809667552,0.0
264,MAE,,EGBE,MAE,MAE__EGBE,1,0,0.5222958649917293,0.0,0.47770413500827064,0.0,0.6921526396208468,-216.64377620132507,3.194888178913738,1.6686768849576017,-0.4532080192544382,1.0933459158388765,0.0,0.14249471519363888,0.09207974615126893,0.7654255386550922,5.459151713440061e-05,0.09792066351454992,0.04381074357034897,0.858268592915101,3.287131620408825e-05,0.09284305426000883,0.044574051679088955,0.0
265,MAE,,DEGBE,MAE,MAE__DEGBE,1,0,0.5871172722687032,0.0,0.41288272773129686,0.0,0.6778905952259944,-212.17975630573625,3.194888178913738,1.8757740328073587,-0.7700418978995696,1.4219952369850062,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550922,5.459151713440061e-05,0.11217587539997093,0.03487447919654249,0.8529496454034865,3.5300307881123e-05,0.08752410674839428,0.030318839793667923,0.0
266,MEA,,EGBE,MEA,MEA__EGBE,1,1,0.4845399081996629,0.0,0.5154600918003371,0.0,0.6926690754833156,-216.80542062627777,3.194888178913738,1.548050824919051,-0.6599250725792095,0.9400143986052928,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.09792066351454992,0.04381074357034897,0.858268592915101,3.287131620408825e-05,0.14894676857474376,0.07566662623455339,0.0
267,MEA,,DGM,MEA,MEA__DGM,1,1,0.5048253167597202,0.0,0.4951746832402798,0.0,0.6931006124734154,-216.940491704179,3.194888178913738,1.6128604369320134,-0.7868949519719485,1.0194893516269248,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1301470928584681,0.0,0.869852907141532,3.5330527752921506e-05,0.16053108280117467,0.04344019689063522,0.0
268,MAE,,EGDEE,MAE,MAE__EGDEE,1,1,0.5396928794091492,0.0,0.46030712059085077,0.0,0.6899928131328501,-215.96775051058208,3.194888178913738,1.7242584006682085,-0.4532080192544382,1.1724625913134394,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550922,5.459151713440061e-05,0.08411032156763201,0.0,0.9158896784323681,2.348935894815292e-05,0.1504641397772759,0.058384393626006836,0.0
269,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,0,0.12565034241327255,0.3142303229353192,0.0,0.5601193346514082,0.9490408629283615,-297.04979009657717,3.194888178913738,1.4053695378549258,1.7991858579153324,0.7853338353720059,0.32464820241319015,0.07650448409344024,0.02115037237921117,0.9023451435273486,2.819609934524311e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.6150688150532115,0.2797718667855579,0.16090902596603301
270,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,1,0.12565034241327255,0.3142303229353192,0.0,0.5601193346514082,0.9490408629283615,-335.0114246137116,2.8328611898016995,1.246120865010175,1.7991858579153324,0.7853338353720059,0.32464820241319015,0.07650448409344024,0.02115037237921117,0.9023451435273486,2.819609934524311e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.6150688150532115,0.2797718667855579,0.16090902596603301
271,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,1,0.12565034241327255,0.3142303229353192,0.0,0.5601193346514082,0.9490408629283615,-372.9730591308461,2.544529262086514,1.119289224805577,1.7991858579153324,0.7853338353720059,0.32464820241319015,0.07650448409344024,0.02115037237921117,0.9023451435273486,2.819609934524311e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.6150688150532115,0.2797718667855579,0.16090902596603301
272,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,0,0.0473583724362558,0.23749231823251263,0.0,0.7151493093312317,0.7256310652304729,-227.12252341713804,3.194888178913738,0.9100661043730622,1.8305253991885768,0.39830939770430157,0.2397637707350638,0.07281812368528812,0.014911825204712003,0.9122700511099999,2.597520795962736e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6249937226358628,0.28345822719371,0.20544546789549115
273,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,0,0.0473583724362558,0.23749231823251263,0.0,0.7151493093312317,0.7256310652304729,-256.1477660263569,2.8328611898016995,0.8069424664837632,1.8305253991885768,0.39830939770430157,0.2397637707350638,0.07281812368528812,0.014911825204712003,0.9122700511099999,2.597520795962736e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6249937226358628,0.28345822719371,0.20544546789549115
274,MAPA,DEEA,,DEEA|MAPA,DEEA|MAPA__NO_SOLVENT,2,1,0.0473583724362558,0.23749231823251263,0.0,0.7151493093312317,0.7256310652304729,-285.17300863557585,2.544529262086514,0.7248109177322353,1.8305253991885768,0.39830939770430157,0.2397637707350638,0.07281812368528812,0.014911825204712003,0.9122700511099999,2.597520795962736e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6249937226358628,0.28345822719371,0.20544546789549115
275,TETA,DEAPD,,DEAPD|TETA,DEAPD|TETA__NO_SOLVENT,2,0,0.01663314196527615,0.05323890423032779,0.0,0.9301279538043961,0.2916552616697222,-91.28809690262305,3.194888178913738,0.22323337442684968,2.0991082782114066,0.07512089697953833,0.06737206742539525,0.1034851211390813,0.062006512539339795,0.8345083663215791,3.9708813261421565e-05,0.3562763508789981,0.35644732064686485,0.287276328474137,0.0001412623541007264,0.5472320378474421,0.2527912297399168,0.2672037435800886
276,TETA,BDMAEE,,BDMAEE|TETA,BDMAEE|TETA__NO_SOLVENT,2,1,0.016061139751855302,0.0423389019098895,0.0,0.9415999583382552,0.2568924701843017,-80.40734316768643,3.194888178913738,0.1865816027531783,2.1612247000741323,0.06202213704931312,0.056660558364523585,0.09029596552731968,0.019035699474999824,0.8906683349976805,3.116592473758326e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.6033920065235434,0.26598038535167845,0.27049937892281434
277,TETA,PMDETA,,PMDETA|TETA,PMDETA|TETA__NO_SOLVENT,2,1,0.016112481532900368,0.039277598218298085,0.0,0.9446099202488016,0.24748738344468432,-77.4635510181862,3.194888178913738,0.17696511102619314,2.2173323392075064,0.058638045783544784,0.05382691443791029,0.07303182398958652,0.018920138500062043,0.9080480375103515,2.7992132632702163e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.6207717090362144,0.2832445268894116,0.27136406972932314
278,TETA,DMCA,,DMCA|TETA,DMCA|TETA__NO_SOLVENT,2,1,0.016084357999700236,0.055461585898723506,0.0,0.9284540561015763,0.2957486233498712,-92.56931910850967,3.194888178913738,0.2285812904102995,1.9878169374692374,0.07705921841599375,0.06892321238611959,0.05262795534419538,0.01876681459490734,0.9286052300608972,2.2191098939371064e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6413289015867603,0.3036483955348027,0.2667228723937813
279,TETA,DMCA,,DMCA|TETA,DMCA|TETA__NO_SOLVENT,2,1,0.016084357999700236,0.055461585898723506,0.0,0.9284540561015763,0.2957486233498712,-95.52680534200839,3.0959752321981426,0.22150447027375772,1.9878169374692374,0.07705921841599375,0.06892321238611959,0.05262795534419538,0.01876681459490734,0.9286052300608972,2.2191098939371064e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6413289015867603,0.3036483955348027,0.2667228723937813
280,TETA,DMCA,,DMCA|TETA,DMCA|TETA__NO_SOLVENT,2,1,0.016084357999700236,0.055461585898723506,0.0,0.9284540561015763,0.2957486233498712,-98.4842915755071,3.003003003003003,0.21485268437965085,1.9878169374692374,0.07705921841599375,0.06892321238611959,0.05262795534419538,0.01876681459490734,0.9286052300608972,2.2191098939371064e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.00014126235410072643,0.6413289015867603,0.3036483955348027,0.2667228723937813
281,MEA,,TEG,MEA,MEA__TEG,1,1,0.48877264928652137,0.0,0.5112273507134787,0.0,0.6928950525616369,-209.94720092617598,3.3003300330033003,1.6131110537508955,-0.8995446557251573,0.9560768777402555,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507488,5.3592409459587944e-05,0.06471290341039149,0.0029521164101237174,0.0
282,MEA,,TEG,MEA,MEA__TEG,1,1,0.48877264928652137,0.0,0.5112273507134787,0.0,0.6928950525616369,-244.5919535542578,2.8328611898016995,1.3846250688003436,-0.8995446557251573,0.9560768777402555,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507488,5.3592409459587944e-05,0.06471290341039149,0.0029521164101237174,0.0
283,MEA,,TEG,MEA,MEA__TEG,1,1,0.3349050824289348,0.0,0.6650949175710652,0.0,0.6375980677125177,-193.19221451689288,3.3003300330033003,1.1052973017456593,-0.8995446557251573,0.5035447927515501,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507489,5.359240945958795e-05,0.0647129034103916,0.0029521164101237174,0.0
284,MEA,,TEG,MEA,MEA__TEG,1,1,0.3349050824289348,0.0,0.6650949175710652,0.0,0.6375980677125177,-225.07211790251876,2.8328611898016995,0.9487396102802685,-0.8995446557251573,0.5035447927515501,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507489,5.359240945958795e-05,0.0647129034103916,0.0029521164101237174,0.0
285,MEA,,TEG,MEA,MEA__TEG,1,1,0.7739119655148414,0.0,0.22608803448515852,0.0,0.53450609053495,-161.95534543208984,3.3003300330033003,2.5541649026892457,-0.8995446557251573,3.423055834306975,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507489,5.359240945958795e-05,0.0647129034103916,0.0029521164101237174,0.0
286,MEA,,TEG,MEA,MEA__TEG,1,1,0.7739119655148414,0.0,0.22608803448515852,0.0,0.53450609053495,-188.68064995883736,2.8328611898016995,2.1923851714301454,-0.8995446557251573,3.423055834306975,0.0,0.1735872897491033,0.1170908859105395,0.7093218243403573,6.759658646337234e-05,0.1706351733389796,0.055330098910271706,0.7740347277507489,5.359240945958795e-05,0.0647129034103916,0.0029521164101237174,0.0
287,TETA,DEEA,,DEEA|TETA,DEEA|TETA__NO_SOLVENT,2,1,0.039571110922830936,0.11868759327367051,0.0,0.8417412958034985,0.5257726003641758,-164.56682391398704,3.194888178913738,0.5056188632476085,1.9327213551164646,0.18801347276807287,0.14501734663628255,0.08395813123121355,0.026246302752560718,0.8897955660162259,3.1130875036944327e-05,0.3562763508789981,0.35644732064686485,0.287276328474137,0.0001412623541007264,0.6025192375420889,0.2723182196477846,0.24181234898349155
288,TETA,DEEA,,DEEA|TETA,DEEA|TETA__NO_SOLVENT,2,1,0.039571110922830936,0.11868759327367051,0.0,0.8417412958034985,0.5257726003641758,-169.8245499176288,3.0959752321981426,0.48996502847214074,1.9327213551164646,0.18801347276807287,0.14501734663628255,0.08395813123121355,0.026246302752560718,0.8897955660162259,3.1130875036944327e-05,0.3562763508789981,0.35644732064686485,0.287276328474137,0.0001412623541007264,0.6025192375420889,0.2723182196477846,0.24181234898349155
289,TETA,DEEA,,DEEA|TETA,DEEA|TETA__NO_SOLVENT,2,1,0.039571110922830936,0.11868759327367051,0.0,0.8417412958034985,0.5257726003641758,-175.08227592127056,3.003003003003003,0.4752513639534578,1.9327213551164646,0.18801347276807287,0.14501734663628255,0.08395813123121355,0.026246302752560718,0.8897955660162259,3.1130875036944327e-05,0.3562763508789981,0.35644732064686485,0.287276328474137,0.0001412623541007264,0.6025192375420889,0.2723182196477846,0.24181234898349155
290,IPMEA,,DEGDEE,IPMEA,IPMEA__DEGDEE,1,0,0.40260596504754137,0.0,0.5973940349524586,0.0,0.6740541570439815,-210.9789511547662,3.194888178913738,1.2862810384905476,-0.45267926907808964,0.6739370356768082,0.0,0.09684904231107642,0.05122472530433481,0.8519262323845889,3.7450206462525626e-05,0.10651531267762188,0.0,0.8934846873223782,2.962426140779359e-05,0.04155845493778931,0.009666270366545451,0.0
291,BAE,,DEGDEE,BAE,BAE__DEGDEE,1,0,0.3723607167695334,0.0,0.6276392832304666,0.0,0.6602001502093744,-206.64264701553418,3.194888178913738,1.189650852298829,-0.3251953018878153,0.5932718469315612,0.0,0.09727598105633667,0.055205886003449035,0.8475181329402143,3.758852982102411e-05,0.10651531267762188,0.0,0.8934846873223782,2.962426140779359e-05,0.045966554382163904,0.009239331621285207,0.0
292,BZMEA,,DEGDEE,BZMEA,BZMEA__DEGDEE,1,0,0.3149771866809048,0.0,0.6850228133190953,0.0,0.623025269896191,-195.00690947750778,3.194888178913738,1.0063168903543285,-0.07034593153180109,0.4598053970703648,0.0,0.07759634254821766,0.05122166075496677,0.8711819966968155,3.743185257957176e-05,0.10651531267762188,0.0,0.8934846873223782,2.962426140779359e-05,0.02230269062556267,0.028918970129404212,0.0
293,EAE,,DGM,EAE,EAE__DGM,1,0,0.3921369013464317,0.0,0.6078630986535684,0.0,0.6696943580185155,-209.61433405979537,3.194888178913738,1.2528335506275774,-0.4089591874127419,0.6451072654589157,0.0,0.12242887122023806,0.08163117451179396,0.7959399542679679,4.6728925696333407e-05,0.1301470928584681,0.0,0.869852907141532,3.5330527752921506e-05,0.07391295287356403,0.007718221638230036,0.0
294,IPMEA,,DGM,IPMEA,IPMEA__DGM,1,0,0.3579018031795711,0.0,0.6420981968204289,0.0,0.652201405528605,-204.13903993045335,3.194888178913738,1.143456240190323,-0.26281526982569703,0.5573941882274209,0.0,0.09684904231107642,0.05122472530433481,0.8519262323845889,3.7450206462525626e-05,0.1301470928584681,0.0,0.869852907141532,3.5330527752921506e-05,0.017926674756943095,0.03329805054739167,0.0
295,BAE,,DGM,BAE,BAE__DGM,1,0,0.3291644485222866,0.0,0.6708355514777135,0.0,0.6335853311610414,-198.31220865340597,3.194888178913738,1.0516436055025131,-0.13533130263542276,0.49067830080966046,0.0,0.09727598105633667,0.055205886003449035,0.8475181329402143,3.758852982102411e-05,0.1301470928584681,0.0,0.869852907141532,3.5330527752921506e-05,0.022334774201317686,0.032871111802131425,0.0
296,BZMEA,,DGM,BZMEA,BZMEA__DGM,1,0,0.2755156099844763,0.0,0.7244843900155238,0.0,0.5886679435011355,-184.25306631585542,3.194888178913738,0.8802415654456112,0.11951806772059134,0.3802919894218734,0.0,0.07759634254821766,0.05122166075496677,0.8711819966968155,3.743185257957176e-05,0.1301470928584681,0.0,0.869852907141532,3.5330527752921506e-05,0.0013290895552835469,0.05255075031025043,0.0
297,MAE,,DEGEE,MAE,MAE__DEGEE,1,0,0.4336142763885029,0.0,0.5663857236114971,0.0,0.6843069713272905,-214.1880820254419,3.194888178913738,1.3853491258418624,-0.5801778986471771,0.7655812254991934,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550921,5.459151713440061e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.06458228412149203,0.012621954905460864,0.0
298,EAE,,DEGEE,EAE,EAE__DEGEE,1,0,0.3921369013464317,0.0,0.6078630986535684,0.0,0.6696943580185155,-209.61433405979537,3.194888178913738,1.2528335506275774,-0.4089591874127419,0.6451072654589157,0.0,0.12242887122023806,0.08163117451179396,0.7959399542679679,4.6728925696333407e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.034067868508616206,0.007443889067939927,0.0
299,IPMEA,,DEGEE,IPMEA,IPMEA__DEGEE,1,0,0.3579018031795711,0.0,0.6420981968204289,0.0,0.652201405528605,-204.13903993045335,3.194888178913738,1.143456240190323,-0.26281526982569703,0.5573941882274209,0.0,0.09684904231107642,0.05122472530433481,0.8519262323845889,3.7450206462525626e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.02191840960800473,0.03302371797710156,0.0
300,BAE,,DEGEE,BAE,BAE__DEGEE,1,0,0.3291644485222866,0.0,0.6708355514777135,0.0,0.6335853311610414,-198.31220865340597,3.194888178913738,1.0516436055025131,-0.13533130263542276,0.49067830080966046,0.0,0.09727598105633667,0.055205886003449035,0.8475181329402143,3.758852982102411e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.01751031016363014,0.032596779231841316,0.0
301,BZMEA,,DEGEE,BZMEA,BZMEA__DEGEE,1,0,0.2755156099844763,0.0,0.7244843900155238,0.0,0.5886679435011355,-184.25306631585542,3.194888178913738,0.8802415654456112,0.11951806772059134,0.3802919894218734,0.0,0.07759634254821766,0.05122166075496677,0.8711819966968155,3.743185257957176e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.04117417392023137,0.05227641773996032,0.0
302,MPA,,DEGEE,MPA,MPA__DEGEE,1,0,0.4336142763885029,0.0,0.5663857236114971,0.0,0.6843069713272905,-214.1880820254419,3.194888178913738,1.3853491258418624,-0.5801778986471771,0.7655812254991934,0.0,0.152952052017177,0.1104146010970055,0.7366333468858176,5.7987514348025575e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.09337447589076653,0.023079291728999002,0.0
303,AM2B,,DEGEE,AM2B,AM2B__DEGEE,1,0,0.3921369013464317,0.0,0.6078630986535684,0.0,0.6696943580185155,-209.61433405979537,3.194888178913738,1.2528335506275774,-0.4089591874127419,0.6451072654589157,0.0,0.11455317765096411,0.07065834301184344,0.8147884793371925,3.997724565867964e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.015219343439391686,0.015319582637213877,0.0
304,1-amino-2-propanol,,DEGEE,1-amino-2-propanol,1-amino-2-propanol__DEGEE,1,0,0.4336142763885029,0.0,0.5663857236114971,0.0,0.6843069713272905,-214.1880820254419,3.194888178913738,1.3853491258418624,-0.5801778986471771,0.7655812254991934,0.0,0.14378340243936763,0.09617032334751859,0.7600462742131138,5.64192196057124e-05,0.12987276028817799,0.04011941693523803,0.8300078227765841,4.0219836591379846e-05,0.06996154856347037,0.013910642151189645,0.0
305,MAE,,DGME,MAE,MAE__DGME,1,0,0.40672021990000234,0.0,0.5932797800999976,0.0,0.6756425677520832,-211.47612370640203,3.194888178913738,1.2994256226837135,-0.4697572967688768,0.685545392817473,0.0,0.14249471519363885,0.09207974615126893,0.7654255386550921,5.459151713440061e-05,0.1517343196874571,0.0449906865884985,0.8032749937240444,4.624161532392557e-05,0.03784945506895232,0.009239604493818249,0.0
306,EAE,,DGME,EAE,EAE__DGME,1,0,0.3661523145843703,0.0,0.6338476854156297,0.0,0.6568760758689878,-205.60221174699316,3.194888178913738,1.169815701547509,-0.2985385855344418,0.5776660907796759,0.0,0.12242887122023806,0.08163117451179396,0.7959399542679679,4.6728925696333407e-05,0.1517343196874571,0.0449906865884985,0.8032749937240444,4.624161532392557e-05,0.0073350394560764975,0.02930544846721904,0.0
